# BUSCO version is: 5.0.0 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of species: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32307at7742	Complete	ptg000527l_1	1115108	1119895	-	1176.7	977	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	ptg000677l_1	965961	1011802	-	1363.2	1107	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	ptg000410l_1	3979510	4063374	+	1034.6	678	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	ptg000770l_1	3468599	3493984	-	1549.5	910	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	ptg000327l_1	4038118	4107002	-	2004.2	987	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	ptg000614l_1	1014616	1061313	+	1573.0	1392	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	ptg000285l_1	1111478	1143422	-	1453.1	820	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	ptg000494l_1	3403434	3440672	+	1691.0	779	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	ptg001161l_1	1066180	1123294	-	1009.6	670	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Complete	ptg000814l_1	3100309	3141527	+	1259.6	1244	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Complete	ptg000989l_1	4181306	4233614	+	1706.6	1152	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Complete	ptg000203l_1	1683106	1737175	+	1513.7	1019	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	ptg000553l_1	3404336	3407473	-	1898.1	891	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	ptg000239l_1	493732	520903	-	1530.1	851	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	ptg000732l_1	1526131	1577380	-	1320.0	1011	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	ptg000751l_1	115839	129947	-	1738.9	972	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	ptg001575l_1	655836	689088	-	1729.9	954	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	ptg000878l_1	518674	565452	+	1959.6	981	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	ptg000284l_1	43176	164856	-	614.7	829	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	ptg000070l_1	1064268	1204292	+	2006.3	1223	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Complete	ptg000091l_1	3446567	3619326	+	1159.2	686	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35271at7742	Complete	ptg001318l_1	819986	832654	-	1452.4	942	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Complete	ptg001580l_1	452893	495931	-	1794.6	972	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
35547at7742	Complete	ptg001489l_1	401795	520061	-	2019.2	1018	https://www.orthodb.org/v10?query=35547at7742	exportin-4
35830at7742	Complete	ptg000339l_1	890743	1291033	-	1303.8	881	https://www.orthodb.org/v10?query=35830at7742	cilia- and flagella-associated protein 61
35861at7742	Complete	ptg000404l_1	729225	782754	-	1563.3	988	https://www.orthodb.org/v10?query=35861at7742	cilia- and flagella-associated protein 57
36011at7742	Complete	ptg000138l_1	3290115	3319281	+	1479.3	1021	https://www.orthodb.org/v10?query=36011at7742	Ribosomal RNA processing 12 homolog
36236at7742	Complete	ptg000133l_1	58296	87547	-	1066.5	728	https://www.orthodb.org/v10?query=36236at7742	MutL homolog 3
36274at7742	Complete	ptg000577l_1	6560414	6615842	-	1534.4	929	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36449at7742	Complete	ptg000699l_1	8783339	8846185	-	1797.9	1071	https://www.orthodb.org/v10?query=36449at7742	tyrosine-protein kinase BAZ1B
36575at7742	Complete	ptg001171l_1	1372396	1454447	+	1513.4	1052	https://www.orthodb.org/v10?query=36575at7742	bromodomain adjacent to zinc finger domain protein 1A
36859at7742	Complete	ptg000385l_1	1699817	1737262	-	1315.1	763	https://www.orthodb.org/v10?query=36859at7742	symplekin
37335at7742	Complete	ptg000093l_1	654216	678488	+	1710.2	899	https://www.orthodb.org/v10?query=37335at7742	deubiquitinating protein VCIP135
37552at7742	Complete	ptg001598l_1	1073211	1102326	-	1261.2	1010	https://www.orthodb.org/v10?query=37552at7742	protein transport protein Sec16A isoform X1
37715at7742	Complete	ptg000974l_1	1687887	1721972	-	2108.0	1093	https://www.orthodb.org/v10?query=37715at7742	structural maintenance of chromosomes protein 3
37782at7742	Complete	ptg000030l_1	1891293	2113832	+	1616.7	1054	https://www.orthodb.org/v10?query=37782at7742	protein broad-minded
37796at7742	Complete	ptg000634l_1	1645475	1661600	+	1714.2	872	https://www.orthodb.org/v10?query=37796at7742	membrane-bound transcription factor site-1 protease
37904at7742	Complete	ptg000242l_1	3395334	3454495	-	1827.8	958	https://www.orthodb.org/v10?query=37904at7742	WD repeat-containing protein 35
38426at7742	Complete	ptg001417l_1	288772	339446	-	1621.9	875	https://www.orthodb.org/v10?query=38426at7742	intraflagellar transport 122 
38686at7742	Complete	ptg000203l_1	885337	909779	-	1789.8	956	https://www.orthodb.org/v10?query=38686at7742	cyclin-G-associated kinase
38882at7742	Complete	ptg000002l_1	182672	239684	+	1908.6	1022	https://www.orthodb.org/v10?query=38882at7742	Ankyrin repeat and FYVE domain containing 1
39061at7742	Complete	ptg000188l_1	5197325	5247984	+	1676.0	1384	https://www.orthodb.org/v10?query=39061at7742	NEDD4-binding protein 2
39255at7742	Fragmented	ptg000898l_1	7781	18618	-	1217.4	725	https://www.orthodb.org/v10?query=39255at7742	zinc finger protein ZFPM2
39294at7742	Complete	ptg001886l_1	359428	412386	+	1189.0	939	https://www.orthodb.org/v10?query=39294at7742	Non-SMC condensin II complex subunit G2
39313at7742	Complete	ptg000234l_1	35753	84884	-	1320.9	755	https://www.orthodb.org/v10?query=39313at7742	Tetratricopeptide repeat domain 17
39393at7742	Complete	ptg000340l_1	56360	130550	+	1849.8	968	https://www.orthodb.org/v10?query=39393at7742	exportin-6
39465at7742	Complete	ptg002238l_1	459261	556951	+	1437.5	963	https://www.orthodb.org/v10?query=39465at7742	tubulin-specific chaperone D
39501at7742	Complete	ptg000029l_1	2922511	2954932	+	1256.0	818	https://www.orthodb.org/v10?query=39501at7742	Isoleucyl-tRNA synthetase 2, mitochondrial
39865at7742	Complete	ptg001079l_1	1075696	1114209	+	1155.7	971	https://www.orthodb.org/v10?query=39865at7742	protein very KIND
40409at7742	Complete	ptg001065l_1	3255129	3321434	-	1525.1	864	https://www.orthodb.org/v10?query=40409at7742	PR/SET domain 10
40567at7742	Complete	ptg000382l_1	2519297	2542268	-	1774.9	958	https://www.orthodb.org/v10?query=40567at7742	DNA-directed RNA polymerase I subunit RPA2
40843at7742	Complete	ptg000760l_1	1919496	2015251	+	1616.2	841	https://www.orthodb.org/v10?query=40843at7742	KIAA1468
40897at7742	Complete	ptg000686l_1	1155804	1217441	+	1332.5	822	https://www.orthodb.org/v10?query=40897at7742	PDZ domain-containing protein 8
40997at7742	Complete	ptg000107l_1	4787603	4814416	+	596.3	733	https://www.orthodb.org/v10?query=40997at7742	protein NPAT
41071at7742	Complete	ptg001200l_1	906876	993017	+	1694.2	851	https://www.orthodb.org/v10?query=41071at7742	insulin-degrading enzyme
41125at7742	Complete	ptg001006l_1	378929	403858	-	1208.5	699	https://www.orthodb.org/v10?query=41125at7742	PR domain zinc finger protein 15
41150at7742	Complete	ptg000060l_1	7575339	7635890	-	1198.7	1070	https://www.orthodb.org/v10?query=41150at7742	Centrosomal protein 162
41154at7742	Complete	ptg002223l_1	53927	91568	-	1986.4	1401	https://www.orthodb.org/v10?query=41154at7742	RB1-inducible coiled-coil protein 1
41189at7742	Complete	ptg001335l_1	147920	173489	+	1725.4	1022	https://www.orthodb.org/v10?query=41189at7742	structural maintenance of chromosomes protein 4
41344at7742	Complete	ptg000530l_1	641041	732193	-	1620.1	822	https://www.orthodb.org/v10?query=41344at7742	C2 calcium dependent domain containing 5
41524at7742	Complete	ptg000084l_1	1261325	1296111	-	2042.5	1103	https://www.orthodb.org/v10?query=41524at7742	Niemann-Pick C1 protein
41890at7742	Complete	ptg000233l_1	3859031	3958933	-	1707.1	1285	https://www.orthodb.org/v10?query=41890at7742	early endosome antigen 1
41902at7742	Complete	ptg001060l_1	430206	491319	-	1786.2	943	https://www.orthodb.org/v10?query=41902at7742	ubiquitin conjugation factor E4 B isoform X1
42033at7742	Complete	ptg000385l_1	2571036	2585322	+	1455.5	949	https://www.orthodb.org/v10?query=42033at7742	probable ATP-dependent RNA helicase DHX34
42045at7742	Complete	ptg000389l_1	4067918	4124303	-	1785.5	943	https://www.orthodb.org/v10?query=42045at7742	ubiquitin-like modifier-activating enzyme 6
42074at7742	Complete	ptg001235l_1	1617129	1666566	+	1995.9	1111	https://www.orthodb.org/v10?query=42074at7742	ATP-dependent RNA helicase DHX29
42253at7742	Complete	ptg000328l_1	3351273	3533803	+	1457.4	1009	https://www.orthodb.org/v10?query=42253at7742	vascular endothelial growth factor receptor 1
42342at7742	Complete	ptg000091l_1	3348277	3440526	+	1942.9	1017	https://www.orthodb.org/v10?query=42342at7742	Integrator complex subunit 2
42346at7742	Complete	ptg000208l_1	1314386	1357018	+	1398.9	779	https://www.orthodb.org/v10?query=42346at7742	elongation factor-like GTPase 1
42353at7742	Complete	ptg000557l_1	4739118	4749751	+	1053.0	753	https://www.orthodb.org/v10?query=42353at7742	codanin-1
42469at7742	Complete	ptg000123l_1	2651181	2662392	-	1979.7	1047	https://www.orthodb.org/v10?query=42469at7742	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
42483at7742	Complete	ptg002777l_1	43083	59060	-	1111.7	808	https://www.orthodb.org/v10?query=42483at7742	protein SMG7 isoform X1
42538at7742	Complete	ptg001886l_1	684179	715474	-	1594.1	884	https://www.orthodb.org/v10?query=42538at7742	ubiquitin-protein ligase E3C
42710at7742	Complete	ptg000610l_1	4420354	4463066	-	1258.2	885	https://www.orthodb.org/v10?query=42710at7742	Hermansky-Pudlak syndrome 5 protein
42945at7742	Complete	ptg001384l_1	1481282	1517430	+	1065.4	754	https://www.orthodb.org/v10?query=42945at7742	Hermansky-Pudlak syndrome 3 protein
42971at7742	Complete	ptg000234l_1	6394959	6398093	-	1574.2	862	https://www.orthodb.org/v10?query=42971at7742	V(D)J recombination-activating protein 1
42975at7742	Complete	ptg002401l_1	469986	492034	+	743.3	519	https://www.orthodb.org/v10?query=42975at7742	PAS domain-containing serine/threonine-protein kinase
43051at7742	Complete	ptg000713l_1	5369317	5461180	-	744.8	605	https://www.orthodb.org/v10?query=43051at7742	Murine retrovirus integration site 1 homolog
43285at7742	Complete	ptg000224l_1	4533024	4624178	+	1693.6	914	https://www.orthodb.org/v10?query=43285at7742	malignant fibrous histiocytoma-amplified sequence 1
43568at7742	Complete	ptg000413l_1	3225532	3285644	-	1907.9	1421	https://www.orthodb.org/v10?query=43568at7742	histone-lysine N-methyltransferase 2E isoform X1
43750at7742	Complete	ptg000043l_1	1138397	1303280	-	1403.6	793	https://www.orthodb.org/v10?query=43750at7742	MutS homolog 3
43798at7742	Complete	ptg001418l_1	90298	121745	+	677.8	699	https://www.orthodb.org/v10?query=43798at7742	Spectrin repeat containing nuclear envelope family member 3
43888at7742	Complete	ptg001783l_1	255183	295420	+	1576.0	1073	https://www.orthodb.org/v10?query=43888at7742	Golgin A3
44104at7742	Complete	ptg000289l_1	119279	231373	+	1725.5	1271	https://www.orthodb.org/v10?query=44104at7742	C2 domain-containing protein 3
44193at7742	Complete	ptg000127l_1	1428169	1441328	+	742.2	782	https://www.orthodb.org/v10?query=44193at7742	laminin subunit beta-3
44485at7742	Complete	ptg000589l_1	423648	464844	-	1759.5	921	https://www.orthodb.org/v10?query=44485at7742	ubiquitin-protein ligase E3B
44653at7742	Complete	ptg000103l_1	370743	450944	-	1654.5	785	https://www.orthodb.org/v10?query=44653at7742	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
44698at7742	Complete	ptg000017l_1	3138341	3208320	+	1379.1	826	https://www.orthodb.org/v10?query=44698at7742	Protein HIRA
44744at7742	Complete	ptg001598l_1	1050927	1059275	-	493.4	492	https://www.orthodb.org/v10?query=44744at7742	Small nuclear RNA activating complex polypeptide 4
44800at7742	Complete	ptg000123l_1	3697942	3711913	-	1065.6	787	https://www.orthodb.org/v10?query=44800at7742	L-fucose kinase
45067at7742	Complete	ptg000118l_1	3387081	3472714	+	1531.9	806	https://www.orthodb.org/v10?query=45067at7742	glycine dehydrogenase (decarboxylating), mitochondrial
45247at7742	Complete	ptg000868l_1	1134315	1519183	-	2112.1	1665	https://www.orthodb.org/v10?query=45247at7742	A-kinase anchor protein 6
45427at7742	Complete	ptg000677l_1	822914	843484	-	2022.3	1006	https://www.orthodb.org/v10?query=45427at7742	Bromodomain and PHD finger containing 1
45658at7742	Complete	ptg000017l_1	1381016	1513499	+	1711.8	997	https://www.orthodb.org/v10?query=45658at7742	ribosome biogenesis protein BMS1 homolog
45908at7742	Complete	ptg001586l_1	711221	734436	-	2095.2	1188	https://www.orthodb.org/v10?query=45908at7742	Meiosis regulator and mRNA stability factor 1
46117at7742	Complete	ptg000031l_1	5278302	5288089	+	883.1	777	https://www.orthodb.org/v10?query=46117at7742	WD repeat-containing protein 6
46227at7742	Complete	ptg000016l_1	2989408	3000906	+	1628.4	864	https://www.orthodb.org/v10?query=46227at7742	VPS18, CORVET/HOPS core subunit
46317at7742	Complete	ptg000209l_1	2853431	2999288	-	1655.0	879	https://www.orthodb.org/v10?query=46317at7742	importin-11
46538at7742	Complete	ptg000858l_1	1588122	1620828	-	857.6	823	https://www.orthodb.org/v10?query=46538at7742	tudor domain-containing protein 1
46657at7742	Complete	ptg001271l_1	436744	511168	+	1822.3	921	https://www.orthodb.org/v10?query=46657at7742	teashirt homolog 3
46694at7742	Complete	ptg000374l_1	4396762	4418260	+	1366.3	704	https://www.orthodb.org/v10?query=46694at7742	DNA topoisomerase
46728at7742	Complete	ptg001795l_1	321157	361480	-	1671.0	993	https://www.orthodb.org/v10?query=46728at7742	exportin-5
46737at7742	Complete	ptg001983l_1	354965	376415	-	806.2	428	https://www.orthodb.org/v10?query=46737at7742	tubulin polyglutamylase TTLL4
46740at7742	Complete	ptg000394l_1	2072056	2168832	-	1617.2	847	https://www.orthodb.org/v10?query=46740at7742	Integrator complex subunit 4
46839at7742	Complete	ptg000284l_1	3454180	3524296	+	1525.0	895	https://www.orthodb.org/v10?query=46839at7742	WD repeat and HMG-box DNA-binding protein 1
46928at7742	Complete	ptg000250l_1	3955999	3985800	-	560.0	606	https://www.orthodb.org/v10?query=46928at7742	sperm-specific antigen 2
47023at7742	Complete	ptg000374l_1	255003	267938	+	1052.9	739	https://www.orthodb.org/v10?query=47023at7742	peroxisome biogenesis factor 6
47069at7742	Complete	ptg000414l_1	8944319	8977999	-	1209.0	720	https://www.orthodb.org/v10?query=47069at7742	zinc finger and BTB domain-containing protein 11
47172at7742	Complete	ptg000150l_1	1146020	1269512	-	2150.9	1157	https://www.orthodb.org/v10?query=47172at7742	ribonuclease 3
47273at7742	Complete	ptg000468l_1	218340	280854	-	1556.0	811	https://www.orthodb.org/v10?query=47273at7742	integrator complex subunit 3
47275at7742	Complete	ptg001318l_1	4071149	4113286	-	1217.3	739	https://www.orthodb.org/v10?query=47275at7742	F-box only protein 10
47838at7742	Complete	ptg000526l_1	1674763	1713162	+	1872.0	1050	https://www.orthodb.org/v10?query=47838at7742	structural maintenance of chromosomes protein 2
47899at7742	Complete	ptg000671l_1	574209	606943	-	1482.8	770	https://www.orthodb.org/v10?query=47899at7742	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
48106at7742	Complete	ptg000256l_1	5608243	5620543	+	818.4	762	https://www.orthodb.org/v10?query=48106at7742	centrosomal protein 295 
48275at7742	Complete	ptg000304l_1	2063576	2072329	+	1682.8	915	https://www.orthodb.org/v10?query=48275at7742	DNA polymerase subunit gamma-1
48716at7742	Complete	ptg000716l_1	1258249	1465057	+	1044.6	615	https://www.orthodb.org/v10?query=48716at7742	S1 RNA-binding domain-containing protein 1
48764at7742	Complete	ptg000576l_1	2389823	2400853	-	1353.0	898	https://www.orthodb.org/v10?query=48764at7742	probable ATP-dependent RNA helicase DHX37
48975at7742	Complete	ptg001252l_1	537953	563244	+	1512.7	999	https://www.orthodb.org/v10?query=48975at7742	VPS11, CORVET/HOPS core subunit
49005at7742	Complete	ptg000687l_1	942387	992351	+	1181.4	649	https://www.orthodb.org/v10?query=49005at7742	Epithelial cell transforming 2
49104at7742	Complete	ptg001894l_1	102481	114541	-	1040.7	886	https://www.orthodb.org/v10?query=49104at7742	myb-binding protein 1A
49318at7742	Complete	ptg000546l_1	1823135	1924859	-	826.2	831	https://www.orthodb.org/v10?query=49318at7742	Leptin receptor
49394at7742	Complete	ptg000031l_1	2270096	2414026	+	1253.9	785	https://www.orthodb.org/v10?query=49394at7742	Leucyl-tRNA synthetase 2, mitochondrial
49776at7742	Complete	ptg000304l_1	1027657	1061414	-	1481.8	803	https://www.orthodb.org/v10?query=49776at7742	Gamma-tubulin complex component
49885at7742	Fragmented	ptg001721l_1	155	10504	+	778.5	501	https://www.orthodb.org/v10?query=49885at7742	alpha-protein kinase 1
49935at7742	Complete	ptg001050l_1	123439	145719	-	1202.2	950	https://www.orthodb.org/v10?query=49935at7742	nephrocystin-4
49993at7742	Complete	ptg000115l_1	6287015	6312541	+	1402.1	803	https://www.orthodb.org/v10?query=49993at7742	Mediator complex subunit 24
50070at7742	Complete	ptg001013l_1	172616	227214	+	1280.8	849	https://www.orthodb.org/v10?query=50070at7742	Mov10 RISC complex RNA helicase like 1
50284at7742	Complete	ptg000500l_1	820085	928391	-	1445.2	1268	https://www.orthodb.org/v10?query=50284at7742	cilia- and flagella-associated protein 43
50444at7742	Complete	ptg000630l_1	488271	497735	-	1821.8	1040	https://www.orthodb.org/v10?query=50444at7742	Transmembrane protein 94
50502at7742	Complete	ptg000910l_1	1804341	1812495	-	563.9	606	https://www.orthodb.org/v10?query=50502at7742	multimerin-2
